movie,processed_movie,Associated Music Genres,track_genre,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
   Lost in Space ( 1998),lost in space,"pop,upbeat,rock,folk,dubstep,singer-songwriter,kids,acoustic,ambient,hard-rock,new-age,metal,world-music,electronic,fun,punk,children,drum-and-bass,alternative","pop,upbeat,rock,folk,dubstep,singer-songwriter,kids,acoustic,ambient,hard-rock,new-age,metal,world-music,electronic,fun,punk,children,drum-and-bass,alternative",0.5401886117647059,0.6052156370764705,-8.605175352941174,0.6792352941176469,0.07015640588235293,0.32155978281,0.15292519619411762,0.1881500352941176,0.4305083976470588,124.17451229411763
   The Specials (2019),the specials,"folk,punk,ambient,dubstep,hard-rock,alternative,epic-fantasy,soundtrack,drum-and-bass,rock,metal,world-music,electronic","folk,punk,ambient,dubstep,hard-rock,alternative,epic-fantasy,soundtrack,drum-and-bass,rock,metal,world-music,electronic",0.5088475272727272,0.680945266390909,-7.641848636363636,0.6478181818181817,0.06606689090909089,0.22199267143999996,0.15737966125545452,0.19845283636363628,0.4014346418181818,127.11282163636362
   This Means War (2012),this means war,"folk,punk,r-n-b,dubstep,hard-rock,romantic,pop,singer-songwriter,drum-and-bass,rock,metal,electronic,indie,soul","folk,punk,r-n-b,dubstep,hard-rock,romantic,pop,singer-songwriter,drum-and-bass,rock,metal,electronic,indie,soul",0.5576301538461539,0.6745414592769231,-6.985075769230769,0.6577692307692308,0.07051310769230766,0.2512863035238462,0.07986835335999998,0.1934482846153846,0.46518224615384607,126.30213530769232
   Chloe (2009),chloe,"acoustic,jazz,piano,folk,funk,blues,pop,romantic,singer-songwriter,rock,indie-pop,hip-hop,alternative,r-n-b,indie,soul","acoustic,jazz,piano,folk,funk,blues,pop,romantic,singer-songwriter,rock,indie-pop,hip-hop,alternative,r-n-b,indie,soul",0.5838817533333333,0.5520465843066666,-8.644277133333333,0.6936666666666668,0.0719324533333333,0.40888445754533337,0.06261090572866665,0.17756508000000001,0.5008768599999999,119.09690973333332
   The Curious Case of Benjamin Button (2008),the curious case of benjamin button,"acoustic,piano,folk,ambient,romantic,epic-fantasy,singer-songwriter,soundtrack,pop,rock,indie-pop,alternative,world-music,r-n-b,indie,soul","acoustic,piano,folk,ambient,romantic,epic-fantasy,singer-songwriter,soundtrack,pop,rock,indie-pop,alternative,world-music,r-n-b,indie,soul",0.5421373153846154,0.5231143357615384,-9.622784,0.7216153846153845,0.058567984615384594,0.43091091689615385,0.12114236460769227,0.17754578461538456,0.43736348153846155,119.63309692307692
   Good Boys (2019),good boys,"acoustic,folk,ambient,new-age,alternative,world-music,rock","acoustic,folk,ambient,new-age,alternative,world-music,rock",0.4775052,0.4807036214714285,-11.108961571428571,0.7204285714285714,0.05013782857142855,0.4713670646985714,0.2308876053042857,0.18334377142857136,0.3642941657142857,118.07133828571429
   Shame (2011),shame,"darkwave,ambient,dubstep,synthwave,drum-and-bass,dark-ambient,noise,metal,chill,electronic,industrial","darkwave,ambient,dubstep,synthwave,drum-and-bass,dark-ambient,noise,metal,chill,electronic,industrial",0.5333478285714285,0.6708941842857142,-8.125454428571429,0.5764285714285714,0.08065582857142853,0.24304248962428573,0.26058437503,0.1923695428571428,0.3427284,127.59320500000001
   The Hills Have Eyes (2006),the hills have eyes,"darkwave,ambient,dubstep,synthwave,drum-and-bass,dark-ambient,noise,metal,chill,electronic,industrial","darkwave,ambient,dubstep,synthwave,drum-and-bass,dark-ambient,noise,metal,chill,electronic,industrial",0.5333478285714285,0.6708941842857142,-8.125454428571429,0.5764285714285714,0.08065582857142853,0.24304248962428573,0.26058437503,0.1923695428571428,0.3427284,127.59320500000001
   A Few Good Men (1992),a few good men,"acoustic,piano,ambient,dubstep,singer-songwriter,synthwave,rock,indie-pop,drum-and-bass,alternative,dark-ambient,chill,electronic,indie","acoustic,piano,ambient,dubstep,singer-songwriter,synthwave,rock,indie-pop,drum-and-bass,alternative,dark-ambient,chill,electronic,indie",0.5500518416666668,0.5583610461666667,-9.224620749999998,0.6687500000000001,0.06646977499999997,0.3801532224450001,0.1919974937033333,0.1715341583333333,0.3892434500000001,123.58937316666665
"   Extremely Wicked, Shockingly Evil and Vile (2019)","extremely wicked, shockingly evil and vile","acoustic,country,folk,reggae,piano,dubstep,pop,singer-songwriter,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,electronic,indie","acoustic,country,folk,reggae,piano,dubstep,pop,singer-songwriter,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,electronic,indie",0.58627622,0.6129212042666666,-7.745008133333331,0.6649333333333334,0.07204104666666665,0.31742187607600003,0.10104827882866665,0.17690010666666664,0.4544491533333333,123.76513753333332
   A Serbian Film (2010),a serbian film,"darkwave,chill,ambient,dubstep,synthwave,downtempo,drum-and-bass,dark-ambient,noise,metal,trip-hop,electronic,industrial","darkwave,chill,ambient,dubstep,synthwave,downtempo,drum-and-bass,dark-ambient,noise,metal,trip-hop,electronic,industrial",0.5460162249999999,0.6648277862499999,-8.264762000000001,0.5647500000000001,0.08011173749999996,0.24086402976499996,0.27598149546124995,0.19211611249999996,0.35964594999999994,126.487006375
   UHF,uhf,"ambient,synth-pop,retro,synthwave,space,chill,electronic","ambient,synth-pop,retro,synthwave,space,chill,electronic",0.5764552,0.5179429725,-11.10248675,0.58925,0.06845849999999995,0.4100589301375,0.29631613080499997,0.16810713999999996,0.387370925,118.097594
   The Other Boleyn Girl,the other boleyn girl,"acoustic,country,folk,piano,ambient,classical,pop,epic,singer-songwriter,rock,indie-pop,world-music,opera,alternative,symphony,indie","acoustic,country,folk,piano,ambient,classical,pop,epic,singer-songwriter,rock,indie-pop,world-music,opera,alternative,symphony,indie",0.5060046428571428,0.48086933002142856,-10.7339225,0.7391428571428571,0.0536905214285714,0.4904230033578571,0.1670690195135714,0.17342252857142856,0.40335767571428566,118.14712928571427
   Nancy Drew and the Hidden Staircase (2019),nancy drew and the hidden staircase,"acoustic,piano,reggae,dubstep,singer-songwriter,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,electronic,indie","acoustic,piano,reggae,dubstep,singer-songwriter,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,electronic,indie",0.5874911916666666,0.6203974053333333,-7.742259999999999,0.6514166666666666,0.07497224999999998,0.30175639684500005,0.12195322052083331,0.17849174999999998,0.441535875,124.42642974999997
   The Four Feathers (2002),the four feathers,"acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,piano,singer-songwriter,indie-pop,drum-and-bass,new-age,rock,metal,world-music,electronic,indie","acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,piano,singer-songwriter,indie-pop,drum-and-bass,new-age,rock,metal,world-music,electronic,indie",0.512007805882353,0.5889346478999999,-9.123802705882355,0.6861176470588235,0.06132321764705881,0.34371962031352943,0.1836219523005882,0.18585594117647056,0.39288867999999993,123.66499205882353
   Another Year (2010),another year,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   Excalibur (1981),excalibur,"acoustic,indie,folk,ambient,piano,epic-fantasy,singer-songwriter,soundtrack,indie-pop,new-age,alternative,world-music,rock","acoustic,indie,folk,ambient,piano,epic-fantasy,singer-songwriter,soundtrack,indie-pop,new-age,alternative,world-music,rock",0.5046635181818181,0.47604979220909094,-10.985339636363635,0.7375454545454545,0.052528909090909064,0.4827313447318182,0.20502303751909093,0.1732946454545454,0.38238140545454546,118.50852954545456
   Driving Miss Daisy (1989),driving miss daisy,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   A Room with a View (1985),a room with a view,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   A Colt Is My Passport (1967),a colt is my passport,"punk,reggae,dubstep,hard-rock,trap,drum-and-bass,grime,hip-hop,rock,metal,electronic","punk,reggae,dubstep,hard-rock,trap,drum-and-bass,grime,hip-hop,rock,metal,electronic",0.5753253333333332,0.7625259333333333,-5.8004894444444455,0.5885555555555556,0.08448426666666664,0.12361726693111108,0.10011222206777776,0.20075519999999994,0.46784349999999997,129.07438466666665
   Bone Tomahawk (2015),bone tomahawk,"acoustic,darkwave,piano,ambient,country,folk,blues,bluegrass,metal,singer-songwriter,rock,indie-pop,noise,alternative,dark-ambient,electronic,indie,industrial","acoustic,darkwave,piano,ambient,country,folk,blues,bluegrass,metal,singer-songwriter,rock,indie-pop,noise,alternative,dark-ambient,electronic,indie,industrial",0.5396316066666668,0.5729862169333334,-9.148044733333332,0.7188000000000001,0.05827418666666663,0.38088286014600004,0.1421482660333333,0.17873474666666667,0.45119913999999994,121.26922273333334
   Whale Rider (2002),whale rider,"acoustic,piano,folk,children,pop,singer-songwriter,rock,indie-pop,kids,alternative,upbeat,indie,fun","acoustic,piano,folk,children,pop,singer-songwriter,rock,indie-pop,kids,alternative,upbeat,indie,fun",0.5951108454545455,0.5423735767272727,-8.979926363636364,0.7344545454545454,0.07039645454545453,0.40824457498,0.07849920745545454,0.1670650818181818,0.49878260909090905,120.83156527272727
   Middle School: The Worst Years of My Life,middle school: the worst years of my life,"folk,children,pop,singer-songwriter,kids,upbeat,fun","folk,children,pop,singer-songwriter,kids,upbeat,fun",0.64927,0.538841236,-8.658318999999999,0.7424,0.08714458,0.42181804692,0.030973986722000003,0.16758818,0.5572548599999999,120.8451654
   Betty Blue (37°2 le Matin) (1986),betty blue,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   I.T. (2016),i.t.,"piano,downtempo,indie-pop,dubstep,singer-songwriter,synthwave,grime,dark-ambient,trip-hop,acoustic,reggae,ambient,trap,chill,electronic,alternative,drum-and-bass,hip-hop,rock,indie","piano,downtempo,indie-pop,dubstep,singer-songwriter,synthwave,grime,dark-ambient,trip-hop,acoustic,reggae,ambient,trap,chill,electronic,alternative,drum-and-bass,hip-hop,rock,indie",0.58112014,0.5820677702666667,-8.747291866666666,0.6355333333333333,0.0746466133333333,0.3438385645393334,0.180096212546,0.17531507999999996,0.4231844666666666,122.56355186666666
   Hollow Man (2000),hollow man,"darkwave,punk,ambient,dubstep,hard-rock,synth-pop,retro,synthwave,drum-and-bass,space,dark-ambient,noise,rock,metal,chill,electronic,industrial","darkwave,punk,ambient,dubstep,hard-rock,synth-pop,retro,synthwave,drum-and-bass,space,dark-ambient,noise,rock,metal,chill,electronic,industrial",0.5345213454545454,0.6993797536363636,-7.656524909090908,0.6140000000000001,0.0721347727272727,0.20385156297272722,0.1832632585481818,0.19458743272727264,0.4176666636363637,127.39145636363637
   Identity (2003),identity,"acoustic,piano,punk,patriotic,soundtrack,singer-songwriter,rock,indie-pop,alternative,metal,world-music,indie","acoustic,piano,punk,patriotic,soundtrack,singer-songwriter,rock,indie-pop,alternative,metal,world-music,indie",0.5240529300000001,0.5889024304299999,-8.5837561,0.7403000000000001,0.05663333999999996,0.3360106457440001,0.09318255880399999,0.18214518999999996,0.43384535599999996,122.75604070000001
   Paradise Hills (2019),paradise hills,"folk,ambient,chill,trip-hop,synth-pop,soundtrack,epic-fantasy,synthwave,retro,downtempo,space,alternative,dark-ambient,world-music,electronic,rock","folk,ambient,chill,trip-hop,synth-pop,soundtrack,epic-fantasy,synthwave,retro,downtempo,space,alternative,dark-ambient,world-music,electronic,rock",0.5574597555555556,0.5746699700333333,-9.426991333333334,0.6438888888888888,0.06340379999999998,0.33308791371777774,0.19529568866777777,0.1847954288888888,0.4225470288888889,119.95009566666668
   Picnic at Hanging Rock (1975),picnic at hanging rock,"acoustic,piano,chill,ambient,singer-songwriter,synthwave,rock,indie-pop,downtempo,alternative,dark-ambient,trip-hop,electronic,indie","acoustic,piano,chill,ambient,singer-songwriter,synthwave,rock,indie-pop,downtempo,alternative,dark-ambient,trip-hop,electronic,indie",0.5619767363636363,0.5170083230909092,-10.064756999999998,0.6764545454545453,0.0629021636363636,0.4225347097481819,0.20211042980454544,0.16623359999999995,0.414164309090909,119.35842481818182
   Noah (2014),noah,"acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,piano,singer-songwriter,indie-pop,drum-and-bass,new-age,rock,metal,world-music,electronic,indie","acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,piano,singer-songwriter,indie-pop,drum-and-bass,new-age,rock,metal,world-music,electronic,indie",0.512007805882353,0.5889346478999999,-9.123802705882355,0.6861176470588235,0.06132321764705881,0.34371962031352943,0.1836219523005882,0.18585594117647056,0.39288867999999993,123.66499205882353
   Around the World in 80 Days (2004),around the world in 80 days,"acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,drum-and-bass,new-age,rock,metal,world-music,electronic","acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,drum-and-bass,new-age,rock,metal,world-music,electronic",0.4996438769230769,0.6261743577153845,-8.617587769230768,0.6610769230769231,0.06274165384615384,0.29482755432076924,0.19096407796384612,0.19513202307692307,0.3863824046153846,125.01618523076922
   Christine (2016),christine,"acoustic,country,folk,piano,pop,singer-songwriter,rock,indie-pop,alternative,indie","acoustic,country,folk,piano,pop,singer-songwriter,rock,indie-pop,alternative,indie",0.56061403,0.5455140764000002,-8.853510799999999,0.7369999999999999,0.05710724999999998,0.40746050111800003,0.078879845033,0.16615686999999996,0.46329388,120.80186189999999
   Inspector Gadget,inspector gadget,"acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,drum-and-bass,new-age,rock,metal,world-music,electronic","acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,drum-and-bass,new-age,rock,metal,world-music,electronic",0.4996438769230769,0.6261743577153845,-8.617587769230768,0.6610769230769231,0.06274165384615384,0.29482755432076924,0.19096407796384612,0.19513202307692307,0.3863824046153846,125.01618523076922
   CJ7,cj7,"acoustic,indie,folk,ambient,piano,singer-songwriter,indie-pop,new-age,alternative,world-music,rock","acoustic,indie,folk,ambient,piano,singer-songwriter,indie-pop,new-age,alternative,world-music,rock",0.5046635181818181,0.47604979220909094,-10.985339636363635,0.7375454545454545,0.052528909090909064,0.4827313447318182,0.20502303751909093,0.1732946454545454,0.38238140545454546,118.50852954545456
   Bridget Jones's Diary (franchise),bridget jones's diary,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   PLAYMOBIL: THE MOVIE (2019),playmobil: the movie,"acoustic,folk,ambient,new-age,alternative,world-music,rock","acoustic,folk,ambient,new-age,alternative,world-music,rock",0.4775052,0.4807036214714285,-11.108961571428571,0.7204285714285714,0.05013782857142855,0.4713670646985714,0.2308876053042857,0.18334377142857136,0.3642941657142857,118.07133828571429
   La La Land (2016),la la land,"acoustic,jazz,piano,funk,blues,pop,singer-songwriter,rock,indie-pop,hip-hop,alternative,r-n-b,indie,soul","acoustic,jazz,piano,funk,blues,pop,singer-songwriter,rock,indie-pop,hip-hop,alternative,r-n-b,indie,soul",0.5856937357142857,0.5524922689,-8.616564428571428,0.6890000000000001,0.0728772357142857,0.40413819501285714,0.06439206957785713,0.17766925714285714,0.5016107214285713,119.14172285714285
   A Fall from Grace (2020),a fall from grace,"ambient,dubstep,synthwave,drum-and-bass,dark-ambient,chill,electronic","ambient,dubstep,synthwave,drum-and-bass,dark-ambient,chill,electronic",0.54774616,0.598848198,-9.085668600000002,0.5624,0.08150269999999996,0.32549700743200005,0.313491402058,0.18168835999999994,0.31125788,127.68275300000002
   Masoom,masoom,"punk,ambient,dubstep,hard-rock,synthwave,drum-and-bass,dark-ambient,rock,metal,chill,electronic","punk,ambient,dubstep,hard-rock,synthwave,drum-and-bass,dark-ambient,rock,metal,chill,electronic",0.5254061999999999,0.6798107877777777,-7.776970444444444,0.6116666666666668,0.07314763333333331,0.22814636773111108,0.19350458631111112,0.19147841111111102,0.3981202666666667,127.95830922222223
   Mine Vaganti,mine vaganti,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   War Horse (2011),war horse,"acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,piano,singer-songwriter,indie-pop,drum-and-bass,new-age,rock,metal,world-music,electronic,indie","acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,piano,singer-songwriter,indie-pop,drum-and-bass,new-age,rock,metal,world-music,electronic,indie",0.512007805882353,0.5889346478999999,-9.123802705882355,0.6861176470588235,0.06132321764705881,0.34371962031352943,0.1836219523005882,0.18585594117647056,0.39288867999999993,123.66499205882353
   A Moment To Remember,a moment to remember,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   Elysium,elysium,"piano,indie-pop,rock,dubstep,synth-pop,singer-songwriter,synthwave,retro,acoustic,ambient,hard-rock,space,metal,chill,electronic,punk,drum-and-bass,alternative,indie","piano,indie-pop,rock,dubstep,synth-pop,singer-songwriter,synthwave,retro,acoustic,ambient,hard-rock,space,metal,chill,electronic,punk,drum-and-bass,alternative,indie",0.54172506875,0.6161532783749999,-8.549999999999999,0.6630625,0.06542916874999997,0.30817197730687507,0.15871249637562496,0.18030814124999997,0.4215743062499999,124.55076812499999
   The Nutcracker And The Four Realms,the nutcracker and the four realms,"acoustic,folk,ambient,upbeat,children,pop,epic-fantasy,singer-songwriter,soundtrack,kids,new-age,alternative,world-music,rock,fun","acoustic,folk,ambient,upbeat,children,pop,epic-fantasy,singer-songwriter,soundtrack,kids,new-age,alternative,world-music,rock,fun",0.5482156727272728,0.5012113209363637,-10.183824636363637,0.7269090909090908,0.06618020000000001,0.4484843231354546,0.15758259626363635,0.1768400636363636,0.44052096909090904,119.2959699090909
   The Adventures of Tom Sawyer (1938 ),the adventures of tom sawyer,"acoustic,indie,folk,ambient,piano,upbeat,children,pop,singer-songwriter,indie-pop,kids,new-age,alternative,world-music,rock,fun","acoustic,indie,folk,ambient,piano,upbeat,children,pop,singer-songwriter,indie-pop,kids,new-age,alternative,world-music,rock,fun",0.5483651928571429,0.49648274959285715,-10.3798975,0.7299999999999999,0.06452497857142855,0.45650352511785713,0.167468369195,0.17270587857142855,0.43482638285714287,119.2580574285714
   Pearl Harbor,pearl harbor,"piano,epic,indie-pop,opera,rock,dubstep,singer-songwriter,acoustic,ambient,hard-rock,metal,world-music,electronic,classical,punk,drum-and-bass,alternative,symphony,indie","piano,epic,indie-pop,opera,rock,dubstep,singer-songwriter,acoustic,ambient,hard-rock,metal,world-music,electronic,classical,punk,drum-and-bass,alternative,symphony,indie",0.4995676470588234,0.5740272188411764,-9.486636647058825,0.6907058823529411,0.060905605882352915,0.36816820125235294,0.1854706184358823,0.1864485117647059,0.38833016235294116,122.90652611764708
   Anthropoid (2016),anthropoid,"acoustic,country,folk,punk,piano,dubstep,hard-rock,alternative,pop,singer-songwriter,indie-pop,drum-and-bass,rock,metal,electronic,indie","acoustic,country,folk,punk,piano,dubstep,hard-rock,alternative,pop,singer-songwriter,indie-pop,drum-and-bass,rock,metal,electronic,indie",0.54743589375,0.639405129,-7.675063624999998,0.6825625000000001,0.06473432499999997,0.28798711027875,0.10344488917062498,0.18217991249999999,0.44411568125,125.42060368749999
   Dil Chahta Hai,dil chahta hai,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   What To Expect When You're Expecting,what to expect when you're expecting,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   The Hunt for Red October (1990),the hunt for red october,"acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,chill,synthwave,drum-and-bass,dark-ambient,new-age,rock,metal,world-music,electronic","acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,chill,synthwave,drum-and-bass,dark-ambient,new-age,rock,metal,world-music,electronic",0.5114083142857142,0.6119278250214285,-8.7492585,0.6576428571428573,0.06555775714285714,0.3119182257835714,0.1900396468492857,0.1932083071428571,0.38762433999999996,124.33498457142856
   Who Killed Captain Alex? (2010),who killed captain alex?,"chill,punk,reggae,dubstep,hard-rock,ambient,synthwave,trap,downtempo,drum-and-bass,dark-ambient,grime,hip-hop,rock,metal,trip-hop,electronic","chill,punk,reggae,dubstep,hard-rock,ambient,synthwave,trap,downtempo,drum-and-bass,dark-ambient,grime,hip-hop,rock,metal,trip-hop,electronic",0.5704029833333333,0.6790817575,-7.542221916666666,0.5844166666666667,0.08169921666666663,0.22075475902749997,0.17825121171250002,0.19121849999999996,0.4383273333333333,125.58379858333332
   Nancy Drew (2007),nancy drew,"folk,reggae,dubstep,children,pop,singer-songwriter,trap,kids,drum-and-bass,grime,hip-hop,upbeat,electronic,fun","folk,reggae,dubstep,children,pop,singer-songwriter,trap,kids,drum-and-bass,grime,hip-hop,upbeat,electronic,fun",0.6434352999999999,0.643288348,-7.093160899999999,0.6316,0.09452660999999998,0.279581336456,0.088179566571,0.18298737999999998,0.49700727999999994,125.26842710000001
   Awake (2007),awake,"acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,piano,singer-songwriter,indie-pop,drum-and-bass,new-age,rock,metal,world-music,electronic,indie","acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,piano,singer-songwriter,indie-pop,drum-and-bass,new-age,rock,metal,world-music,electronic,indie",0.512007805882353,0.5889346478999999,-9.123802705882355,0.6861176470588235,0.06132321764705881,0.34371962031352943,0.1836219523005882,0.18585594117647056,0.39288867999999993,123.66499205882353
   Dolphin Tale (2011),dolphin tale,"acoustic,piano,folk,children,pop,singer-songwriter,rock,indie-pop,kids,alternative,upbeat,indie,fun","acoustic,piano,folk,children,pop,singer-songwriter,rock,indie-pop,kids,alternative,upbeat,indie,fun",0.5951108454545455,0.5423735767272727,-8.979926363636364,0.7344545454545454,0.07039645454545453,0.40824457498,0.07849920745545454,0.1670650818181818,0.49878260909090905,120.83156527272727
   Loving Annabelle,loving annabelle,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   Some Kind of Wonderful (1987),some kind of wonderful,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   Beethoven,beethoven,"acoustic,country,folk,piano,jazz,funk,blues,pop,singer-songwriter,rock,indie-pop,hip-hop,alternative,r-n-b,indie,soul","acoustic,country,folk,piano,jazz,funk,blues,pop,singer-songwriter,rock,indie-pop,hip-hop,alternative,r-n-b,indie,soul",0.58209501875,0.5548439977875,-8.5591209375,0.7058749999999999,0.07007842499999999,0.40340584994875,0.05904676289749999,0.17754465000000003,0.5021646375,119.40105956249998
   Lars and the Real Girl,lars and the real girl,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   Night of the Living Dead (1968),night of the living dead,"darkwave,ambient,dubstep,synthwave,drum-and-bass,dark-ambient,noise,metal,chill,electronic,industrial","darkwave,ambient,dubstep,synthwave,drum-and-bass,dark-ambient,noise,metal,chill,electronic,industrial",0.5333478285714285,0.6708941842857142,-8.125454428571429,0.5764285714285714,0.08065582857142853,0.24304248962428573,0.26058437503,0.1923695428571428,0.3427284,127.59320500000001
   Harold and Maude (1971),harold and maude,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   Stick It,stick it,"acoustic,piano,edm,pop,singer-songwriter,rock,indie-pop,pump-up,hip-hop,alternative,dance,electronic,indie","acoustic,piano,edm,pop,singer-songwriter,rock,indie-pop,pump-up,hip-hop,alternative,dance,electronic,indie",0.6014589416666666,0.596215822,-7.9990485,0.64725,0.07002033333333328,0.32455861884833337,0.08779627497416664,0.1710667,0.4651400916666666,120.62240100000001
   Escape from Alcatraz (1979),escape from alcatraz,"acoustic,country,folk,punk,reggae,dubstep,hard-rock,pop,singer-songwriter,trap,indie-pop,drum-and-bass,grime,hip-hop,rock,metal,electronic,indie","acoustic,country,folk,punk,reggae,dubstep,hard-rock,pop,singer-songwriter,trap,indie-pop,drum-and-bass,grime,hip-hop,rock,metal,electronic,indie",0.576589625,0.6624169062499999,-6.936392312499999,0.6635,0.07278474999999998,0.25781997536687495,0.06964135284874998,0.18435089999999996,0.4684869625,125.19061093749998
